travel.time.sum,travel.time.mean,trips,cong,party,ideology,winpct,seniority,chairman,committee,party.leader,state.district,extreme,fourteenth,thirteenth,twelfth,eleventh,democrat,house.majority
6,3,2,112,200,0.75,53.181513,1,0,0,0,WA3,1.1150046,0,0,1,0,0,1
6,3,2,110,100,-0.309,63.12,5,0,0,0,WA3,0.9536525,0,0,0,0,1,1
5,5,1,114,200,0.377,61.5322414,3,0,0,0,WA3,0.7420046,1,0,0,0,0,1
34,3.777777778,9,113,200,0.56,66.72996,10,0,0,0,WA4,0.9250046,0,1,0,0,0,1
16,2.666666667,6,111,200,0.558,63.09,8,0,1,0,WA4,0.9230046,0,0,0,1,0,0
18,4.5,4,114,200,0.367,100,1,0,0,0,WA4,0.7320046,1,0,0,0,0,1
11,2.75,4,112,200,0.559,67.8522606,9,1,0,0,WA4,0.9240046,0,0,1,0,0,1
7,2.333333333,3,110,200,0.557,59.93,7,0,1,0,WA4,0.9220046,0,0,0,0,0,0
73,4.294117647,17,114,200,0.423,60.6830256,6,0,0,1,WA5,0.7880046,1,0,0,0,0,1
35,3.5,10,113,200,0.678,62.0500019,4,0,0,1,WA5,1.0430046,0,1,0,0,0,1
35,4.375,8,111,200,0.625,65.28,2,0,0,0,WA5,0.9900046,0,0,0,1,0,0
21,4.2,5,112,200,0.652,63.848426,3,0,0,0,WA5,1.0170046,0,0,1,0,0,1
11,2.75,4,110,200,0.599,56.4,1,0,0,0,WA5,0.9640046,0,0,0,0,0,0
27,4.5,6,114,100,-0.301,62.9831914,3,0,0,0,WA6,0.9456525,1,0,0,0,1,0
26,6.5,4,113,100,-0.278,58.9618548,1,0,0,0,WA6,0.9226525,0,1,0,0,1,0
13,6.5,2,111,100,-0.278,66.86,17,0,0,0,WA6,0.9226525,0,0,0,1,1,1
10,5,2,110,100,-0.279,70.6,16,0,0,0,WA6,0.9236525,0,0,0,0,1,1
0,0,0,112,100,-0.277,58.0235456,18,0,1,0,WA6,0.9216525,0,0,1,0,1,0
121,4.172413793,29,112,100,-0.671,100,12,0,0,0,WA7,1.3156525,0,0,1,0,1,0
94,5.875,16,113,100,-0.678,79.4612017,13,0,0,0,WA7,1.3226525,0,1,0,0,1,0
100,6.25,16,114,100,-0.666,80.9742928,14,0,0,0,WA7,1.3106525,1,0,0,0,1,0
59,5.363636364,11,111,100,-0.664,83.65,11,0,0,0,WA7,1.3086525,0,0,0,1,1,1
29,4.833333333,6,110,100,-0.658,79.41,10,0,0,0,WA7,1.3026525,0,0,0,0,1,1
33,4.714285714,7,114,200,0.214,63.2678219,6,0,0,0,WA8,0.5790046,1,0,0,0,0,1
19,3.8,5,113,200,0.553,59.9331792,4,0,0,0,WA8,0.9180046,0,1,0,0,0,1
14,4.666666667,3,110,200,0.501,51.46,1,0,0,0,WA8,0.8660046,0,0,0,0,0,0
11,3.666666667,3,112,200,0.536,53.1747184,3,0,0,0,WA8,0.9010046,0,0,1,0,0,1
5,2.5,2,111,200,0.518,52.78,2,0,0,0,WA8,0.8830046,0,0,0,1,0,0
35,8.75,4,112,100,-0.285,54.2482404,8,0,0,0,WA9,0.9296525,0,0,1,0,1,1
16,4,4,111,100,-0.273,65.45,7,0,0,0,WA9,0.9176525,0,0,0,1,1,1
25,6.25,4,110,100,-0.26,65.72,6,0,0,0,WA9,0.9046525,0,0,0,0,1,0
12,4,3,114,100,-0.281,70.8250896,10,0,1,0,WA9,0.9256525,1,0,0,0,1,0
22,7.333333333,3,113,100,-0.298,71.4236814,9,0,1,0,WA9,0.9426525,0,1,0,0,1,0
45,2.8125,16,114,200,0.555,63.3331944,9,1,0,1,WI1,0.9200046,1,0,0,0,0,1
11,2.75,4,113,200,0.858,55.8743383,8,1,0,0,WI1,1.2230046,0,1,0,0,0,0
8,2,4,111,200,0.835,63.97,6,0,1,0,WI1,1.2000046,0,0,0,1,0,1
19,4.75,4,112,200,0.847,69.3690842,7,1,0,0,WI1,1.2120046,0,0,1,0,0,1
7,2.333333333,3,110,200,0.823,62.63,5,0,1,0,WI1,1.1880046,0,0,0,0,0,0
25,3.571428571,7,113,100,-0.635,68.0248166,1,0,0,0,WI2,1.2796525,0,1,0,0,1,1
30,4.285714286,7,114,100,-0.572,68.4606698,3,0,0,0,WI2,1.2166525,1,0,0,0,1,0
32,4.571428571,7,111,100,-0.542,69.33,6,0,0,0,WI2,1.1866525,0,0,0,1,1,0
13,2.6,5,110,100,-0.538,62.82,5,0,0,0,WI2,1.1826525,0,0,0,0,1,1
14,4.666666667,3,112,100,-0.545,61.7346906,7,0,0,0,WI2,1.1896525,0,0,1,0,1,0
25,2.777777778,9,114,100,-0.269,56.5163618,10,0,0,0,WI3,0.9136525,1,0,0,0,1,0
35,5.833333333,6,112,100,-0.292,51.875267,8,0,0,0,WI3,0.9366525,0,0,1,0,1,0
12,2,6,113,100,-0.3,64.134284,9,0,0,0,WI3,0.9446525,0,1,0,0,1,0
8,2.666666667,3,111,100,-0.284,63.19,7,0,0,0,WI3,0.9286525,0,0,0,1,1,1
11,5.5,2,110,100,-0.277,64.79,6,0,0,0,WI3,0.9216525,0,0,0,0,1,1
54,4.909090909,11,114,100,-0.528,72.3311855,6,0,0,0,WI4,1.1726525,1,0,0,0,1,0
35,5,7,112,100,-0.52,69.993953,3,0,0,0,WI4,1.1646525,0,0,1,0,1,0
15,2.5,6,113,100,-0.527,74.4382806,4,0,0,0,WI4,1.1716525,0,1,0,0,1,0
5,2.5,2,110,100,-0.508,71.31,1,0,0,0,WI4,1.1526525,0,0,0,0,1,1
3,3,1,111,100,-0.514,87.63,2,0,0,0,WI4,1.1586525,0,0,0,1,1,1
63,5.727272727,11,111,200,1.148,79.58,16,0,1,0,WI5,1.5130046,0,0,0,1,0,0
48,6,8,113,200,1.234,67.8759609,18,0,0,0,WI5,1.5990046,0,1,0,0,0,1
29,3.625,8,114,200,0.646,69.5531819,19,0,0,0,WI5,1.0110046,1,0,0,0,0,1
26,4.333333333,6,112,200,1.191,71.6652428,17,0,0,0,WI5,1.5560046,0,0,1,0,0,1
17,5.666666667,3,110,200,1.105,61.76,15,0,1,0,WI5,1.4700046,0,0,0,0,0,0
27,3.375,8,114,200,0.59,58.1435651,1,0,0,0,WI6,0.9550046,1,0,0,0,0,1
37,4.625,8,113,200,0.805,62.1459156,18,0,0,0,WI6,1.1700046,0,1,0,0,0,1
18,2.571428571,7,111,200,0.723,63.71,16,0,0,0,WI6,1.0880046,0,0,0,1,0,0
34,4.857142857,7,112,200,0.764,70.7055617,17,0,0,0,WI6,1.1290046,0,0,1,0,0,1
4,1.333333333,3,110,200,0.683,98.92,15,0,0,0,WI6,1.0480046,0,0,0,0,0,0
26,3.714285714,7,113,200,0.834,56.1309102,2,0,0,0,WI7,1.1990046,0,1,0,0,0,1
12,3,4,112,200,0.834,53.8993565,1,0,0,0,WI7,1.1990046,0,0,1,0,0,1
7,2.333333333,3,114,200,0.513,60.0661151,3,0,0,0,WI7,0.8780046,1,0,0,0,0,1
11,11,1,111,100,-0.431,60.79,21,1,0,0,WI7,1.0756525,0,0,0,1,1,1
0,0,0,110,100,-0.432,62.17,20,0,0,0,WI7,1.0766525,0,0,0,0,1,1
22,4.4,5,112,200,0.929,54.841301,1,0,0,0,WI8,1.2940046,0,0,1,0,0,1
21,4.2,5,114,200,0.603,65.0411524,3,0,0,0,WI8,0.9680046,1,0,0,0,0,1
24,6,4,113,200,0.929,55.9313484,2,0,0,0,WI8,1.2940046,0,1,0,0,0,1
3,3,1,110,100,-0.325,50.9,1,0,0,0,WI8,0.9696525,0,0,0,0,1,1
0,0,0,111,100,-0.325,54,2,0,0,0,WI8,0.9696525,0,0,0,1,1,1
30,3.75,8,113,200,0.508,62.4987456,2,0,0,0,WV1,0.8730046,0,1,0,0,0,1
36,4.5,8,114,200,0.291,63.9633472,3,0,0,0,WV1,0.6560046,1,0,0,0,0,1
15,3.75,4,112,200,0.508,50.3801695,1,0,0,0,WV1,0.8730046,0,0,1,0,0,1
0,0,0,111,100,-0.284,100,14,0,0,0,WV1,0.9286525,0,0,0,1,1,1
0,0,0,110,100,-0.283,64.29,13,0,0,0,WV1,0.9276525,0,0,0,0,1,1
30,3,10,114,200,0.563,51.757587,1,0,0,0,WV2,0.9280046,1,0,0,0,0,1
11,2.75,4,112,200,0.489,69.7570987,6,0,0,0,WV2,0.8540046,0,0,1,0,0,1
17,5.666666667,3,111,200,0.468,57.07,5,0,0,0,WV2,0.8330046,0,0,0,1,0,0
7,2.333333333,3,113,200,0.509,69.7778865,7,0,0,0,WV2,0.8740046,0,1,0,0,0,1
4,2,2,110,200,0.448,57.18,4,0,0,0,WV2,0.8130046,0,0,0,0,0,0
36,5.142857143,7,114,200,0.307,55.3507454,1,0,0,0,WV3,0.6720046,1,0,0,0,0,1
11,3.666666667,3,112,100,-0.234,55.1193343,18,0,1,0,WV3,0.8786525,0,0,1,0,1,0
7,7,1,111,100,-0.241,66.92,17,1,0,0,WV3,0.8856525,0,0,0,1,1,1
0,0,0,113,100,-0.227,53.9466275,19,0,1,0,WV3,0.8716525,0,1,0,0,1,1
0,0,0,110,100,-0.249,69.36,16,1,0,0,WV3,0.8936525,0,0,0,0,1,0
6,3,2,114,200,0.675,74.9385114,4,0,0,0,WY0,1.0400046,1,0,0,0,0,1
17,4.25,4,111,200,0.939,52.62,1,0,0,0,WY1,1.3040046,0,0,0,1,0,0
20,6.666666667,3,113,200,0.939,74.3640124,3,0,0,0,WY1,1.3040046,0,1,0,0,0,1
9,4.5,2,112,200,0.939,74.201513,2,0,0,0,WY1,1.3040046,0,0,1,0,0,1
2,2,1,110,200,0.615,48.27,7,0,0,0,WY1,0.9800046,0,0,0,0,0,0
